Protein ID,Protein Name,FungalRV Score,GPI-anchor,Signal Peptide
P38862,ATG7_YEAST,-1.3507301,FALSE,0
P38875,GPI16_YEAST,-1.0169961,FALSE,0.999788
P38958,PT100_YEAST,-0.86408882,FALSE,0.002494
P39533,ACON2_YEAST,-0.95936936,FALSE,0
P39542,YJT3_YEAST,-1.4244832,FALSE,0
P40003,VAB2_YEAST,-0.16153949,FALSE,0
P40022,YEM4_YEAST,-2.0514356,FALSE,0
P40040,THO1_YEAST,-1.8218931,FALSE,0
P40064,NU157_YEAST,-1.4432515,FALSE,0
P40099,FTHC_YEAST,-2.017964,FALSE,0
P40501,AVT7_YEAST,-1.4184347,FALSE,0.000006
P40550,PDR11_YEAST,-1.1443754,FALSE,0
P40573,MET28_YEAST,-2.5563362,FALSE,0
P43577,GNA1_YEAST,-1.3483382,FALSE,0
P43582,WWM1_YEAST,-0.77321404,FALSE,0
P47048,YJE9_YEAST,-1.7095299,FALSE,0
P47157,YJ90_YEAST,-1.2671227,FALSE,0.000167
P48016,ATH1_YEAST,-0.90615845,FALSE,0.000081
P48362,HGH1_YEAST,-1.4992185,FALSE,0
P48363,PFD3_YEAST,-1.517756,FALSE,0
P51979,HFM1_YEAST,-1.2962626,FALSE,0
P53099,TPN1_YEAST,-1.5032368,FALSE,0
P53144,YGK1_YEAST,-0.8172094,FALSE,0
P53203,PEX31_YEAST,-1.4284106,FALSE,0
P53881,RM22_YEAST,-1.4609388,FALSE,0
P53903,PGA2_YEAST,-2.3593797,FALSE,0.000001
P54785,MOT3_YEAST,-2.1241179,FALSE,0
Q03180,PIR3_YEAST,-1.0441979,FALSE,0.99959
Q03373,DIG2_YEAST,-0.38014413,FALSE,0
Q03687,ANY1_YEAST,-1.4174028,FALSE,0.003094
Q03774,TRM82_YEAST,-0.97870593,FALSE,0
Q03941,CAB5_YEAST,-1.6579389,FALSE,0.000001
Q04170,YD391_YEAST,-0.92334621,FALSE,0.000001
Q04223,YM14_YEAST,-1.7732867,FALSE,0.000005
Q04675,SEN15_YEAST,-1.4771831,FALSE,0
Q05947,UCC1_YEAST,-0.81192408,FALSE,0
Q06162,NKP2_YEAST,-1.7493169,FALSE,0
Q06211,MMS1_YEAST,-1.3795745,FALSE,0
Q06479,YL352_YEAST,-1.3388944,FALSE,0.000001
Q07533,CYK3_YEAST,-1.2701286,FALSE,0
Q08271,GAS4_YEAST,-1.1052493,TRUE,0.999773
Q08559,FYV12_YEAST,-1.196439,FALSE,0
Q08683,APC5_YEAST,-1.4939825,FALSE,0.002117
Q12113,YO21B_YEAST,-0.42317116,FALSE,0
Q12175,MSH5_YEAST,-1.5947447,FALSE,0.00001
Q12200,NPC1_YEAST,-1.1781382,FALSE,0.99976
Q12257,YD177_YEAST,-1.8357409,FALSE,0
Q12300,RGT2_YEAST,-1.0671442,FALSE,0.000005
Q12315,GLE1_YEAST,-1.9783564,FALSE,0.000002
Q12330,RUXE_YEAST,-1.0278207,FALSE,0
Q12428,PRPD_YEAST,-1.8595737,FALSE,0
Q12462,PEX11_YEAST,-2.0987005,FALSE,0
Q12530,RMP1_YEAST,-1.5592286,FALSE,0
Q3E786,YG240_YEAST,0.16568093,FALSE,0.000037
Q3E7Y8,YO155_YEAST,-1.2355421,FALSE,0.00073
Q3E821,YB008_YEAST,-1.3676958,FALSE,0.554437
Q8TGK0,YH1E_YEAST,-1.7936184,FALSE,0.000128
Q8TGU5,YB296_YEAST,-0.5656339,FALSE,0
Q92325,LAG2_YEAST,-1.8509956,FALSE,0
Q99258,RIB3_YEAST,-1.2175129,FALSE,0
Q99383,HRP1_YEAST,-0.37351425,FALSE,0
O13329,FOB1_YEAST,-1.7081973,FALSE,0
P00359,G3P3_YEAST,-0.50065838,FALSE,0
P00424,COX5A_YEAST,-1.7415053,FALSE,0
P08431,GAL7_YEAST,-1.2742342,FALSE,0
P08456,PSS_YEAST,-1.3458986,FALSE,0.000001
P0CX46,RL2B_YEAST,-1.359295,FALSE,0
P0CX68,YL11A_YEAST,0.025233012,FALSE,0
P0CX97,YP283_YEAST,-1.4838721,FALSE,0.00001
P15807,MET8_YEAST,-1.7392621,FALSE,0
P16550,APA1_YEAST,-0.63358995,FALSE,0
P20050,HOP1_YEAST,-1.3196152,FALSE,0.000002
P21705,DAL82_YEAST,-1.9310306,FALSE,0
P25293,NAP1_YEAST,-1.0743719,FALSE,0.000001
P25354,YCP7_YEAST,-0.50698217,FALSE,0.000155
P25375,PRTD_YEAST,-1.1828567,FALSE,0.000472
P27654,TIP1_YEAST,0.073661027,TRUE,0.99978
P29467,MEI4_YEAST,-2.6180932,FALSE,0
P32457,CDC3_YEAST,-1.0014748,FALSE,0.000006
P32522,PT309_YEAST,-1.5044548,FALSE,0
P32565,RPN2_YEAST,-1.1691559,FALSE,0.000001
P32566,SMI1_YEAST,-0.60273328,FALSE,0
P32603,SPR1_YEAST,-1.0480937,FALSE,0.99936
P32605,RU1A_YEAST,-2.6820147,FALSE,0
P32835,GSP1_YEAST,-0.85617158,FALSE,0
P32899,IMP3_YEAST,-2.2344541,FALSE,0
P33201,MRT4_YEAST,-1.1957495,FALSE,0
P33307,CSE1_YEAST,-1.4761504,FALSE,0.000011
P33334,PRP8_YEAST,-1.4256242,FALSE,0.000001
P34163,TGL1_YEAST,-1.4696925,FALSE,0.003911
P34250,SEG2_YEAST,-1.0497333,FALSE,0.000001
P35197,GCS1_YEAST,-0.83846931,FALSE,0
P36070,RRN3_YEAST,-1.4775166,FALSE,0
P36516,RM03_YEAST,-1.2408887,FALSE,0
P36534,RM40_YEAST,-0.41644659,FALSE,0
P38152,TXTP_YEAST,-1.570734,FALSE,0.000004
P38241,SLT11_YEAST,-0.83330054,FALSE,0
P38337,SHG1_YEAST,-1.8627174,FALSE,0
P38342,KDSR_YEAST,-1.4649518,FALSE,0
P38631,FKS1_YEAST,-1.5588592,FALSE,0.000001
P38709,UGPA2_YEAST,-1.3187286,FALSE,0
P38737,ECM29_YEAST,-1.4832436,FALSE,0.000001
P38816,TRXB2_YEAST,-1.0599233,FALSE,0.000003
P39016,MPT5_YEAST,-1.0783953,FALSE,0
P39518,LCF2_YEAST,-1.6478999,FALSE,0
P39965,SYPM_YEAST,-0.99622649,FALSE,0
P40362,UTP18_YEAST,-0.61455149,FALSE,0
P40467,ASG1_YEAST,-1.3250731,FALSE,0.000002
P40532,APQ12_YEAST,-0.99678264,FALSE,0.000023
P40565,IST3_YEAST,-1.3133411,FALSE,0
P40961,PHB1_YEAST,-1.2061328,FALSE,0.004427
P40963,SAS2_YEAST,-1.5518099,FALSE,0.000082
P40990,MSS2_YEAST,-1.3683111,FALSE,0
P41544,SYS1_YEAST,-1.5370212,FALSE,0.00001
P46949,FYV8_YEAST,0.49512979,FALSE,0
P46985,MNN11_YEAST,-1.4058515,FALSE,0.000017
P46989,ATG27_YEAST,-0.52165102,FALSE,0.999485
P47029,ALY2_YEAST,-0.43817273,FALSE,0.000018
P50090,KEL2_YEAST,-0.95259083,FALSE,0
P50947,PHO23_YEAST,-2.2547502,FALSE,0
P52488,UBA2_YEAST,-0.72103831,FALSE,0
P53266,SHY1_YEAST,-1.5567462,FALSE,0.000001
P53295,RBG2_YEAST,-1.7192761,FALSE,0.000011
P53378,TBG_YEAST,-0.40456569,FALSE,0
P53852,SYC_YEAST,-0.83950788,FALSE,0
P53901,INN1_YEAST,-1.0515708,FALSE,0
P53950,VAC7_YEAST,-1.0896994,FALSE,0
P53970,EFM6_YEAST,-2.0729026,FALSE,0
P54867,SLG1_YEAST,1.0322666,FALSE,0.999728
P56628,RL22B_YEAST,-0.18589748,FALSE,0
P89886,TMA20_YEAST,-0.99654401,FALSE,0
Q01163,RT23_YEAST,-1.0106269,FALSE,0
Q02733,IRC15_YEAST,-1.6812533,FALSE,0.000012
Q02767,VPS28_YEAST,-0.52771004,FALSE,0.000005
Q03207,YMM2_YEAST,-2.3869515,FALSE,0.000053
Q03308,VPS16_YEAST,-1.1746157,FALSE,0
Q03330,GCN5_YEAST,-1.871173,FALSE,0.000002
Q03579,LIP1_YEAST,-0.4847576,FALSE,0.000004
Q03695,YM58_YEAST,-0.71516249,FALSE,0.000003
Q03782,SNU56_YEAST,-0.78850764,FALSE,0.000003
Q03898,FIN1_YEAST,-1.4891061,FALSE,0
Q04201,CUE4_YEAST,-1.700885,FALSE,0.000003
Q04601,APC4_YEAST,-0.86460457,FALSE,0
Q04869,YM94_YEAST,-0.36279897,FALSE,0
Q06315,SKG3_YEAST,-0.66998842,FALSE,0
Q06407,RGA2_YEAST,-0.85764804,FALSE,0
Q06554,IRC20_YEAST,-1.8125625,FALSE,0.000014
Q08096,RCL1_YEAST,-1.3028381,FALSE,0
Q08269,ALR1_YEAST,-0.63849125,FALSE,0
Q08979,KEL3_YEAST,-0.65532768,FALSE,0
Q12117,MRH1_YEAST,-0.82455745,FALSE,0.000041
Q12138,YL125_YEAST,-0.73969418,FALSE,0
Q12204,YOR22_YEAST,-1.2930194,FALSE,0
Q12263,GIN4_YEAST,-1.1759421,FALSE,0.000005
Q12311,NTO1_YEAST,-0.97258336,FALSE,0
Q12312,YL122_YEAST,-0.91457125,FALSE,0.000109
Q12350,JID1_YEAST,-0.66655971,FALSE,0.000004
Q12361,GPR1_YEAST,-2.0825382,FALSE,0.000233
Q35811,Q0092_YEAST,-1.2500039,FALSE,0.021557
Q3E778,YB96B_YEAST,-1.7534472,FALSE,0.001217
Q8TGS9,YM001_YEAST,0.82531943,FALSE,0.000266
O13556,YL462_YEAST,-1.1919243,FALSE,0
O14464,RTC6_YEAST,-1.9055593,FALSE,0
P03879,MBI4_YEAST,-1.1094287,FALSE,0.000013
P08638,LEUR_YEAST,-1.2566646,FALSE,0
P09457,ATPO_YEAST,-1.4153083,FALSE,0
P09734,TBA3_YEAST,-1.334049,FALSE,0
P0CE87,PAU22_YEAST,-0.79648534,FALSE,0.011521
P0CG63,UBI4P_YEAST,-1.1763166,FALSE,0.000004
P0CX63,YF21B_YEAST,-0.4349029,FALSE,0
P10869,AK_YEAST,-1.2836488,FALSE,0
P13433,RPOM_YEAST,-1.4657428,FALSE,0
P14742,GFA1_YEAST,-1.8110951,FALSE,0
P15180,SYKC_YEAST,-2.1737998,FALSE,0
P15703,BGL2_YEAST,-0.12114219,FALSE,0.999724
P22214,SEC22_YEAST,-0.9630627,FALSE,0.000084
P22470,SAN1_YEAST,-0.46611218,FALSE,0.000005
P23585,HXT2_YEAST,-1.1537899,FALSE,0.00035
P29311,BMH1_YEAST,-0.99901594,FALSE,0
P29468,PAP_YEAST,-1.0491193,FALSE,0.000001
P32344,COX24_YEAST,-2.046006,FALSE,0.000696
P32352,ERG2_YEAST,-1.1906252,FALSE,0.000656
P32448,ASF2_YEAST,-1.7387817,FALSE,0
P32493,AEP1_YEAST,-1.4783707,FALSE,0
P32634,PMD1_YEAST,-0.63617541,FALSE,0
P32861,UGPA1_YEAST,-1.603497,FALSE,0
P32874,HFA1_YEAST,-1.5808038,FALSE,0.004647
P33442,RS3A1_YEAST,-2.2533025,FALSE,0
P33753,TRM2_YEAST,-0.94862022,FALSE,0.000006
P34087,RPB7_YEAST,-0.4211367,FALSE,0.000001
P35176,CYPD_YEAST,-0.62449152,FALSE,0.999695
P35187,SGS1_YEAST,-1.0349822,FALSE,0
P36032,MCH2_YEAST,-1.7120974,FALSE,0.000075
P36122,BCH2_YEAST,-1.4922042,FALSE,0
P36137,UIP5_YEAST,-1.3077698,FALSE,0.004467
P36168,ESL2_YEAST,-1.4987349,FALSE,0
P38081,YBQ6_YEAST,-0.73982262,FALSE,0
P38192,RRT1_YEAST,-0.52550272,FALSE,0.000001
P38293,UMP1_YEAST,-1.4197526,FALSE,0
P38626,NCB5R_YEAST,-1.1972819,FALSE,0.000007
P38754,RL14B_YEAST,-1.2189383,FALSE,0.000001
P38757,NEM1_YEAST,-0.50252227,FALSE,0
P38999,LYS9_YEAST,-0.67337935,FALSE,0
P39079,TCPZ_YEAST,-1.8586777,FALSE,0.000001
P39083,RGA1_YEAST,-1.1714334,FALSE,0
P39525,CEM1_YEAST,-0.75653848,FALSE,0
P39724,BOL3_YEAST,-1.2392256,FALSE,0.000083
P39979,HPA3_YEAST,-0.64972679,FALSE,0
P40361,YJH0_YEAST,-1.270172,FALSE,0
P40478,VDAC2_YEAST,-0.43921964,FALSE,0
P40495,LYS12_YEAST,-1.6073714,FALSE,0
P40497,YIJ2_YEAST,-1.0650771,FALSE,0
P40959,MVP1_YEAST,-1.5939192,FALSE,0
P41910,MAF1_YEAST,-1.1899221,FALSE,0
P43594,MIC19_YEAST,-0.62647051,FALSE,0
P43613,ERJ5_YEAST,-1.3636658,FALSE,0.999648
P46672,ARC1_YEAST,-0.83094395,FALSE,0
P46962,CTK2_YEAST,-1.6565914,FALSE,0
P46972,IMP2_YEAST,-0.93132827,FALSE,0.26448
P49957,TRM9_YEAST,-1.327085,FALSE,0.000004
P50082,AMA1_YEAST,-0.89460658,FALSE,0
P51998,RL4P_YEAST,-1.7128073,FALSE,0
P53137,CUE3_YEAST,-1.818586,FALSE,0
P53159,MPS2_YEAST,-1.0092083,FALSE,0
P53186,YGD4_YEAST,-2.0813912,FALSE,0.000147
P53235,EIF2A_YEAST,-0.87985549,FALSE,0.000001
P53958,BOP3_YEAST,-0.80434515,FALSE,0
P57744,TIM8_YEAST,-0.74038863,FALSE,0
P87108,TIM10_YEAST,-1.1892712,FALSE,0.000006
Q02486,ABF2_YEAST,-1.0379655,FALSE,0
Q02794,STD1_YEAST,-1.2953312,FALSE,0
Q02895,AAD16_YEAST,-2.1181977,FALSE,0.000001
Q03049,YD541_YEAST,-1.3581239,FALSE,0
Q03125,NRG1_YEAST,-0.85501561,FALSE,0.000001
Q03161,YMY9_YEAST,-1.3107542,FALSE,0.000001
Q03441,RMD1_YEAST,-1.5310297,FALSE,0
Q03897,WDR59_YEAST,-0.62064747,FALSE,0
Q04004,PLP1_YEAST,-1.3052367,FALSE,0
Q04067,EIF3G_YEAST,-0.92882263,FALSE,0
Q04371,ARMT1_YEAST,-1.2113087,FALSE,0
Q04835,YM87_YEAST,-1.3058707,FALSE,0.000901
Q06089,YP098_YEAST,-1.9465963,FALSE,0
Q06597,ARR2_YEAST,-1.3969117,FALSE,0
Q06604,BSP1_YEAST,-0.1685697,FALSE,0
Q07457,BRE1_YEAST,-1.4650445,FALSE,0
Q08245,ZEO1_YEAST,-2.0260188,FALSE,0.000001
Q12041,MET32_YEAST,-1.4059485,FALSE,0
Q12086,DIN7_YEAST,-1.7195241,FALSE,0.000006
Q12106,MCP1_YEAST,-2.0541524,FALSE,0.000102
Q12122,HOSM_YEAST,-0.84552745,FALSE,0.000003
Q12287,COX17_YEAST,0.65879791,FALSE,0
Q12333,FRE7_YEAST,-1.6565723,FALSE,0.000093
Q12415,TFC7_YEAST,-1.2099164,FALSE,0.000002
Q12506,YO314_YEAST,-1.4195043,FALSE,0.000011
Q12525,MHT1_YEAST,-1.3006411,FALSE,0
Q2V2P5,YI102_YEAST,-1.5106143,FALSE,0.000003
Q3E742,YL412_YEAST,-0.53279824,FALSE,0.000014
Q6Q560,ISD11_YEAST,-2.6544305,FALSE,0
Q8TGU6,YB182_YEAST,0.21532412,FALSE,0
Q92331,VPS5_YEAST,-1.2508042,FALSE,0
Q9ZZW3,Q0143_YEAST,-1.2030072,FALSE,0.000337
O74302,YD13A_YEAST,0.17766898,FALSE,0
O94742,SEM1_YEAST,-0.00093428238,FALSE,0.000003
P06174,HEM4_YEAST,-0.20788692,FALSE,0.000004
P07834,CDC4_YEAST,-1.1160865,FALSE,0
P0C271,PELS1_YEAST,-1.3953886,FALSE,0.000018
P0C2I9,YP12B_YEAST,-0.37837064,FALSE,0
P0CX17,YL464_YEAST,-0.62737351,FALSE,0
P0CX22,YRF18_YEAST,-1.1551647,FALSE,0
P14020,DPM1_YEAST,-1.7522772,FALSE,0
P18496,ATP10_YEAST,-1.6327277,FALSE,0
P20447,DBP3_YEAST,-0.88258786,FALSE,0
P21954,IDHP_YEAST,-1.6788223,FALSE,0
P23287,PP2B1_YEAST,-0.82757669,FALSE,0
P23643,VPS3_YEAST,-1.3786339,FALSE,0.000001
P25596,GEX1_YEAST,-1.3174428,FALSE,0.001131
P25625,PER1_YEAST,-0.88342964,FALSE,0.999804
P25642,IMG2_YEAST,-1.0402373,FALSE,0
P28737,MSP1_YEAST,-1.6676243,FALSE,0.000436
P30771,RENT1_YEAST,-1.5707753,FALSE,0.000013
P32387,RM41_YEAST,-1.6520451,FALSE,0
P32480,HIR2_YEAST,-1.1378124,FALSE,0
P32526,KAR9_YEAST,-1.2029442,FALSE,0
P32601,MSS4_YEAST,-0.88845584,FALSE,0.000001
P32642,GLRX4_YEAST,-1.0848947,FALSE,0
P32867,SSO1_YEAST,-1.5942355,FALSE,0
P32912,VAM7_YEAST,-2.6549076,FALSE,0
P33301,XRS2_YEAST,-0.61571903,FALSE,0.000001
P34221,PP2C3_YEAST,-0.71558801,FALSE,0.000006
P36015,YKT6_YEAST,-1.1582944,FALSE,0
P36057,SRPB_YEAST,-1.3108398,FALSE,0.107203
P36116,VPS51_YEAST,-1.0722414,FALSE,0
P37254,ADCS_YEAST,-0.86656936,FALSE,0.0001
P38066,RIB1_YEAST,-1.4312024,FALSE,0.000002
P38253,YBU0_YEAST,-2.2234614,FALSE,0.001396
P38690,YHJ3_YEAST,-1.4773842,FALSE,0
P38774,DOG1_YEAST,0.045012003,FALSE,0
P38920,MLH1_YEAST,-0.72886026,FALSE,0
P39531,RCY1_YEAST,-1.0016511,FALSE,0
P39551,PRM9_YEAST,-1.0205523,FALSE,0
P39684,PES4_YEAST,-0.72659595,FALSE,0
P39744,NOC2_YEAST,-1.5051771,FALSE,0
P39993,GEA2_YEAST,-1.1623283,FALSE,0
P40069,IMB4_YEAST,-1.1877524,FALSE,0
P40070,LSM4_YEAST,-1.1907191,FALSE,0.000095
P40082,YEW5_YEAST,-0.92590981,FALSE,0
P40468,TAO3_YEAST,-1.4207959,FALSE,0
P41940,MPG1_YEAST,-1.0606443,FALSE,0
P42846,KRI1_YEAST,-0.81758824,FALSE,0
P42884,AAD14_YEAST,-1.5699599,FALSE,0
P43591,YFH7_YEAST,-1.4639831,FALSE,0
P46973,HIT1_YEAST,-1.1171973,FALSE,0.000001
P47120,DOHH_YEAST,-1.3332148,FALSE,0
P47977,CTH2_YEAST,0.21074678,FALSE,0.000026
P50942,INP52_YEAST,-0.84583345,FALSE,0.000001
P53051,MALX3_YEAST,-0.61535781,FALSE,0.000006
P53096,HOS2_YEAST,-0.77335762,FALSE,0
P53139,YGK8_YEAST,-0.75971836,FALSE,0
P53187,HOP2_YEAST,-1.4337096,FALSE,0
P53267,DAM1_YEAST,-1.3912976,FALSE,0
P53323,BUD32_YEAST,-1.8136529,FALSE,0
P53633,PRA1_YEAST,-1.4381228,FALSE,0
P53891,YNQ5_YEAST,-1.4310011,FALSE,0.000001
P53982,IDHH_YEAST,-1.3471051,FALSE,0
P54115,ALDH6_YEAST,-0.36904658,FALSE,0
P54862,HXT11_YEAST,-0.93300979,FALSE,0.000342
P85052,BUD25_YEAST,-0.47204562,FALSE,0.0004
Q00402,NUM1_YEAST,-0.70626369,FALSE,0.000014
Q02202,ECM9_YEAST,-1.2396596,FALSE,0
Q02260,SMD1_YEAST,-1.77154,FALSE,0
Q02648,TRM44_YEAST,-1.8650604,FALSE,0
Q02770,CWC27_YEAST,-1.2284749,FALSE,0
Q03162,MUB1_YEAST,-0.79926256,FALSE,0
Q03722,YMC0_YEAST,-1.1233018,FALSE,0
Q03964,YD17A_YEAST,-0.58330627,FALSE,0
Q04093,YD444_YEAST,-1.6575299,FALSE,0
Q04925,YDR22_YEAST,-0.52344744,FALSE,0.000001
Q04958,NTE1_YEAST,-1.1434014,FALSE,0.000156
Q05541,NSE3_YEAST,-1.4483241,FALSE,0
Q05567,SGPL_YEAST,-1.1784351,FALSE,0.00005
Q05778,POC1_YEAST,-0.59229142,FALSE,0
Q06160,SPH1_YEAST,-1.3205337,FALSE,0
Q06251,YL177_YEAST,-1.7202427,FALSE,0.000026
Q07927,YL012_YEAST,-1.8664967,FALSE,0.000001
Q08003,RFU1_YEAST,-1.4214794,FALSE,0
Q08287,NOP8_YEAST,-1.6791,FALSE,0
Q08448,LPL1_YEAST,-1.7191807,FALSE,0
Q08742,RDL2_YEAST,-1.2046071,FALSE,0
Q08774,RRG7_YEAST,-1.3536227,FALSE,0
Q12035,FCF2_YEAST,-1.8618695,FALSE,0
Q12080,NOP53_YEAST,-1.5798333,FALSE,0
Q12192,RFM1_YEAST,-0.76594482,FALSE,0
Q12198,METW_YEAST,-0.80726626,FALSE,0
Q12322,YO114_YEAST,-1.6163191,FALSE,0
Q12382,DGK1_YEAST,-0.75543537,FALSE,0.000004
Q12451,OSH2_YEAST,-1.0410923,FALSE,0.000004
Q12473,FRE6_YEAST,-1.2860373,FALSE,0.999747
Q12497,FMP16_YEAST,-2.455634,FALSE,0
Q12690,RL13A_YEAST,-2.0779584,FALSE,0
Q3E769,YO59A_YEAST,-1.2593778,FALSE,0
Q3E815,YH175_YEAST,-0.13218194,FALSE,0.000012
P05740,RL17A_YEAST,-2.3291574,FALSE,0
P09119,CDC6_YEAST,-1.3902858,FALSE,0
P0C2I8,YL14A_YEAST,0.10447155,FALSE,0
P0CE91,PAU18_YEAST,-1.0264091,FALSE,0.999571
P0CW40,MALX2_YEAST,-0.44528974,FALSE,0.000007
P0CX60,YP13A_YEAST,0.0032521354,FALSE,0
P14242,PMS1_YEAST,-0.80205545,FALSE,0.000003
P14306,CPYI_YEAST,-0.87174032,FALSE,0
P15442,GCN2_YEAST,-1.3951373,FALSE,0
P17898,CPT1_YEAST,-0.85980555,FALSE,0.000078
P19956,RM44_YEAST,-1.567862,FALSE,0
P21651,RE107_YEAST,-1.4437707,FALSE,0
P23179,SPO11_YEAST,-1.4360804,FALSE,0
P23500,MRS4_YEAST,-1.1421715,FALSE,0.000002
P25344,STE50_YEAST,-1.0082712,FALSE,0.000002
P26448,BUB2_YEAST,-1.3704195,FALSE,0
P32524,PRP21_YEAST,-1.0230484,FALSE,0
P32611,RML2_YEAST,-2.0639755,FALSE,0.000001
P32623,CRH2_YEAST,0.18686311,TRUE,0.999777
P32858,AIM26_YEAST,-0.99895666,FALSE,0.000001
P32891,DLD1_YEAST,-1.1180813,FALSE,0.00003
P35995,YKW2_YEAST,-1.1570257,FALSE,0
P36060,MCR1_YEAST,-1.318741,FALSE,0.003245
P36145,T2EB_YEAST,-1.6215709,FALSE,0
P36149,BET3_YEAST,-1.0582398,FALSE,0
P38063,KPR4_YEAST,-0.91302802,FALSE,0
P38077,ATPG_YEAST,-0.57860891,FALSE,0
P38124,FLR1_YEAST,-1.5671711,FALSE,0.000001
P38131,KTR4_YEAST,-0.81255254,FALSE,0.083476
P38216,CTPP1_YEAST,-1.5021551,FALSE,0
P38321,YB75_YEAST,-0.63004454,FALSE,0
P38333,ENP1_YEAST,-1.3484188,FALSE,0
P38352,SAF1_YEAST,-0.85490676,FALSE,0
P38427,TSL1_YEAST,-0.86937573,FALSE,0.106946
P38623,RCK2_YEAST,-0.12294454,FALSE,0.000002
P38628,AGM1_YEAST,-0.99908902,FALSE,0
P38689,KPR3_YEAST,-1.3380253,FALSE,0
P38725,PAU13_YEAST,-0.86304492,FALSE,0.999571
P38783,FYV4_YEAST,-2.3240102,FALSE,0
P38824,COX23_YEAST,0.16586372,FALSE,0.000001
P38835,YHT1_YEAST,-1.4664492,FALSE,0
P38861,NMD3_YEAST,-1.4603935,FALSE,0.000001
P38871,SSP1_YEAST,-1.0498714,FALSE,0.000125
P39109,YCFI_YEAST,-1.4086488,FALSE,0.000003
P39702,VPS8_YEAST,-1.2252364,FALSE,0
P39711,YAG4_YEAST,-2.6422408,FALSE,0
P39715,ECM1_YEAST,-0.98747957,FALSE,0.000005
P39982,HHY1_YEAST,-1.0183327,FALSE,0.022923
P39997,NPP2_YEAST,-1.4470299,FALSE,0.000008
P39998,EDC3_YEAST,-1.8426355,FALSE,0
P40033,RSM18_YEAST,-1.3448723,FALSE,0
P40101,YE16_YEAST,-1.2650258,FALSE,0
P40152,PPN2_YEAST,-1.3889921,FALSE,0.000061
P40303,PSA4_YEAST,-0.63780439,FALSE,0
P40309,KHA1_YEAST,-1.0781695,FALSE,0
P40340,ATAD2_YEAST,-1.6368831,FALSE,0
P40351,ALG8_YEAST,-1.7910558,FALSE,0.000079
P40567,MSL1_YEAST,-1.6754468,FALSE,0.00009
P40693,RLP7_YEAST,-1.866404,FALSE,0
P42945,UTP10_YEAST,-1.4052231,FALSE,0.000038
P46681,DLD2_YEAST,-1.4012398,FALSE,0
P46682,AP3B_YEAST,-1.2802147,FALSE,0.000004
P46948,RRP41_YEAST,-1.4411653,FALSE,0.000003
P46965,SPC1_YEAST,-2.5636732,FALSE,0.000011
P47017,LSM1_YEAST,-2.216597,FALSE,0
P47030,TAX4_YEAST,-1.0200903,FALSE,0
P47085,MHO1_YEAST,-0.96594826,FALSE,0
P47190,PMT3_YEAST,-1.2757128,FALSE,0.002416
P49334,TOM22_YEAST,-1.2716766,FALSE,0.000001
P50104,STB4_YEAST,-1.4506612,FALSE,0.000001
P53043,PPP5_YEAST,-1.5158016,FALSE,0
P53142,VPS73_YEAST,-1.1172501,FALSE,0.000023
P53271,COG2_YEAST,-1.7704468,FALSE,0
P53307,YG4O_YEAST,-0.4285263,FALSE,0.00129
P53394,SULX_YEAST,-1.5941464,FALSE,0.000002
P69852,HSK3_YEAST,-1.8767054,FALSE,0
Q03630,BET5_YEAST,-1.2629864,FALSE,0.000004
Q04031,RRP17_YEAST,-2.0329935,FALSE,0
Q04951,SCW10_YEAST,0.12422798,FALSE,0.999541
Q06102,YTH1_YEAST,-1.6709403,FALSE,0
Q06164,MMS22_YEAST,-1.4435545,FALSE,0.000002
Q06200,ECM7_YEAST,-0.81120503,FALSE,0.000008
Q06651,PIB1_YEAST,-1.4102592,FALSE,0
Q06674,HIM1_YEAST,-1.2247429,FALSE,0
Q07786,DHSO2_YEAST,-0.32995201,FALSE,0
Q07798,SPO75_YEAST,-1.4560778,FALSE,0.000008
Q07959,IZH3_YEAST,-0.92169366,FALSE,0
Q08361,AAD15_YEAST,-0.81475694,FALSE,0
Q08912,YO389_YEAST,-1.1160749,FALSE,0.016467
Q08913,FEX1_YEAST,-0.52155417,FALSE,0.159008
Q08966,PCL8_YEAST,-0.80318931,FALSE,0
Q12039,HMI1_YEAST,-1.4140173,FALSE,0
Q12379,SWM1_YEAST,-0.36694885,FALSE,0
Q12414,YP11B_YEAST,-0.30813122,FALSE,0
Q12464,RUVB2_YEAST,-1.3356811,FALSE,0
Q3E796,YD182_YEAST,-0.69099444,FALSE,0
Q3E816,YG121_YEAST,-1.7271264,FALSE,0
Q3E840,DPH3_YEAST,-0.80488642,FALSE,0
Q8TGN9,NAG1_YEAST,-0.79994662,FALSE,0.000228
Q92328,MDM12_YEAST,-1.5379214,FALSE,0
P06102,NOT3_YEAST,-1.4883965,FALSE,0
P07271,PIF1_YEAST,-1.4760165,FALSE,0
P08425,SYFM_YEAST,-1.8865109,FALSE,0
P0C270,YE38A_YEAST,-0.6408336,FALSE,0.004588
P0CX34,RS30B_YEAST,-1.6498398,FALSE,0
P0CX37,RS6A_YEAST,-2.4247278,FALSE,0
P0CX96,YG296_YEAST,-1.4838721,FALSE,0.00001
P12630,BAR1_YEAST,-0.17082156,FALSE,0.999796
P12689,REV1_YEAST,-1.3271923,FALSE,0
P17629,HPR1_YEAST,-1.5992316,FALSE,0
P18480,SNF5_YEAST,-1.0302495,FALSE,0
P19073,CDC42_YEAST,-0.7407432,FALSE,0
